"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","22.8","µS/cm","22.8","microsiemens per centimeter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Dissolved oxygen measured by electronic meter (luminescence)","1788","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","8.5","mg/l","8.5","milligram per litre","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.37","---","7.37","scalar","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","107.0","mV","107.0","millivolt","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","15.85","°C","15.85","degree Celsius","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:24:44","0.1","","17SWE12893","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Depth measured vertically in meters from the surface of river, lake…","2214","","m","Field Observations","Depth of sampling from surface","","0.10","m","0.10","meter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","23.2","µS/cm","23.2","microsiemens per centimeter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Dissolved oxygen measured by electronic meter (luminescence)","1788","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","8.5","mg/l","8.5","milligram per litre","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.17","---","7.17","scalar","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","122.0","mV","122.0","millivolt","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","15.85","°C","15.85","degree Celsius","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:26:15","1","","17SWE12894","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Depth measured vertically in meters from the surface of river, lake…","2214","","m","Field Observations","Depth of sampling from surface","","1.00","m","1.00","meter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","23.0","µS/cm","23.0","microsiemens per centimeter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Dissolved oxygen measured by electronic meter (luminescence)","1788","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","8.5","mg/l","8.5","milligram per litre","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.08","---","7.08","scalar","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","129.0","mV","129.0","millivolt","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Water temperature is measured using an electronic meter with a thermistor.","2733","","deg C","Routine","Temperature","","15.84","°C","15.84","degree Celsius","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:19","2","","17SWE12895","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Depth measured vertically in meters from the surface of river, lake…","2214","","m","Field Observations","Depth of sampling from surface","","2.00","m","2.00","meter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:58","3","","17SWE12896","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Specific conductance is measured using an electronic meter with nickel cell.","2732","","uS/cm","Routine","Conductance (Field)","","23.0","µS/cm","23.0","microsiemens per centimeter","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:58","3","","17SWE12896","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Dissolved oxygen measured by electronic meter (luminescence)","1788","","mg/L","Oxygen","Oxygen Dissolved (Field Meter)","","8.4","mg/l","8.4","milligram per litre","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:58","3","","17SWE12896","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","pH is measured using an electronic meter with a glass pH electrode.","2731","","pH units","Routine","pH (Field)","","7.06","---","7.06","scalar","","","","","","","NA","","2021-02-04 09:51:43"
"ABS098","LEGEND LAKE","AB07JE0080","LEGEND LAKE","57.41220000","-112.93360000","Centre","2017-08-23","09:27:58","3","","17SWE12896","","DISCRETE SAMPLE (GRAB)","IN SITU RECORDING METER.","FIELD","N","","Closed flow cell; platinum electrode","31","","mV","Routine","Redox Potential","","131.0","mV","131.0","millivolt","","","","","","","NA","","2021-02-04 09:51:43"
