"Measuring program","Site name","Station number","Station name","Latitude","Longitude","Sampling location","Sample date","Sample time","Sample depth","Sample final depth","Sample number","Sample Matrix","Sample Type","Sample Collection","Laboratory","QC Sample (Y/N)","Lab QAQC Batch ID","Analysis method name","Analysis method code","Reporting Detection Limit (RDL)","RDL Unit","Parameter type group","Parameter type name","Parameter sign","Parameter value","Parameter unit symbol","Parameter value and sign","Parameter unit name","Lab Qualifier 1","Lab Qualifier 2","Lab Qualifier 3","Lab Qualifier 4","Sampling comment","Sample remark","Parameter remark","Parameter standard remark","Last modified date and time"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","True and apparent colour are determined using platinum-cobalt colourimetric method.","3535","1","rel units","Routine","Colour True","","91","---","91","scalar","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","pH - electrometric method","389","","pH units","Routine","pH","","6.64","---","6.64","scalar","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Specific conductance using a conductivity meter with platinum electrodes","32","0.3","uS/cm","Routine","Specific Conductance","","35.1","µS/cm","35.1","microsiemens per centimeter","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Nonfilterable residue by gravimetric method","396","0.05","mg/L","Routine","Residue Nonfilterable","","10.0","mg/l","10.0","milligram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Gran Titration","483","0.3","mg/L","Major Ions","Alkalinity Gran CaCO3","","10.8","mg/l","10.8","milligram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Atomic absorption spectrometry","482","0.003","mg/L","Major Ions","Calcium Dissolved","","5.17","mg/l","5.17","milligram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Fluorometry with ethanol extraction","484","0.02","ug/L","Biological","Chlorophyll A","","268.3","µg/l","268.3","microgram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-03-12 11:26:14"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Analysis of anions and cations by suppressed ion chromatography","2912","0.03","mg/L","Major Ions","Chloride Dissolved","","0.280","mg/l","0.280","milligram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Calculated value (pH)","137","2.5","mg/L","Major Ions","Carbonate (calcd.)","","2.50","mg/l","2.50","milligram per litre","L: Off-scale high. Actual value is known to be greater than value given","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
"ABS098","WF1","AB07JB0370","UNNAMED LAKE A42","56.35130000","-113.18440000","Centre","2001-09-10","10:00:00","","","01SWE02943","","TRUE SPLIT SAMPLE","KEMERRER/VAN DORN -- WATER COLLECTION BOTTLE","UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY","Y","","Carbon in water is determined by auto infrared analyzer.","3142","0.1","mg/L","Carbon","Carbon Dissolved Inorganic","","1.9","mg/l","1.9","milligram per litre","","","","","","","Lake A42 true split sample.  Metals analysis lab PDF missing","","2021-02-04 09:51:43"
